participant_id	K	symmetry	dcbc_indiv	dcbc_group
IBC_sub-06	34	Asymmetric	0.03125010875	0.028630761
IBC_sub-06	34	Symmetric	0.0341235205	0.02433408275
IBC_sub-06	40	Asymmetric	0.027034996758333336	0.020410156475
IBC_sub-06	40	Symmetric	0.03165257308333334	0.02175170425
IBC_sub-06	68	Asymmetric	0.037954905	0.03764593211666666
IBC_sub-06	68	Symmetric	0.038607461	0.029744252166666665
IBC_sub-07	10	Asymmetric	0.01787192675	0.013483250705
IBC_sub-07	10	Symmetric	0.009494428759225	0.011561993373333334
IBC_sub-07	20	Asymmetric	0.0221304178	0.015107588416666666
IBC_sub-07	20	Symmetric	0.016133102083333333	0.014076935291666667
IBC_sub-07	34	Asymmetric	0.03018331841666667	0.018702130491666667
IBC_sub-07	34	Symmetric	0.0203221655	0.016194522083333333
IBC_sub-07	40	Asymmetric	0.031084241250000002	0.01738084418333333
IBC_sub-07	40	Symmetric	0.021500619999999998	0.015871321416666667
IBC_sub-07	68	Asymmetric	0.03826513375	0.0254176820775
IBC_sub-07	68	Symmetric	0.023389793416666665	0.019929667166666668
IBC_sub-08	10	Asymmetric	0.01804524286666667	0.021473411397500003
IBC_sub-08	10	Symmetric	-0.0002203440416666668	0.013934587058333335
IBC_sub-08	20	Asymmetric	0.019619508166666664	0.02358076871666667
IBC_sub-08	20	Symmetric	0.00032008768333333364	0.02386076425
IBC_sub-08	34	Asymmetric	0.028581480833333336	0.031093141941666666
IBC_sub-08	34	Symmetric	0.02678606542833333	0.022899906916666667
IBC_sub-08	40	Asymmetric	0.03943140606666667	0.03329408983333333
IBC_sub-08	40	Symmetric	0.023099143358333334	0.025208941633333332
IBC_sub-08	68	Asymmetric	0.038637850833333334	0.033692832750000005
IBC_sub-08	68	Symmetric	0.020492277916666666	0.03833786257
IBC_sub-09	10	Asymmetric	0.020821990672500002	0.01190545483
IBC_sub-09	10	Symmetric	0.031900350083333334	0.013987925433333333
IBC_sub-09	20	Asymmetric	0.026064853833333332	0.022308190475
IBC_sub-09	20	Symmetric	0.03927711883333333	0.020955571808333334
IBC_sub-09	34	Asymmetric	0.038717454416666665	0.028422193758333335
IBC_sub-09	34	Symmetric	0.04569898075	0.02503651425
IBC_sub-09	40	Asymmetric	0.03525303575	0.017099420958333333
IBC_sub-09	40	Symmetric	0.04456001425	0.016552120116666666
IBC_sub-09	68	Asymmetric	0.03913976016666667	0.02638373925
IBC_sub-09	68	Symmetric	0.04919971258333333	0.026973086950000003
IBC_sub-11	10	Asymmetric	0.016002246858333333	0.024819931408333332
IBC_sub-11	10	Symmetric	0.00924450475	0.00924450475
IBC_sub-11	20	Asymmetric	0.007256984794166667	0.028271523866666665
IBC_sub-11	20	Symmetric	0.01000408415	0.01000408415
IBC_sub-11	34	Asymmetric	0.032396778833333334	0.026338778916666666
IBC_sub-11	34	Symmetric	0.009696252416666667	0.009696252416666667
IBC_sub-11	40	Asymmetric	0.026099182858333334	0.02925004525
IBC_sub-11	40	Symmetric	0.009787963308333333	0.009787963308333333
IBC_sub-11	68	Asymmetric	0.044401155	0.03681657191666667
IBC_sub-11	68	Symmetric	0.011591584333333335	0.011591584333333335
IBC_sub-12	10	Asymmetric	0.017856954988333333	0.0110776779725
IBC_sub-12	10	Symmetric	0.017149188808333334	0.011276329378333333
IBC_sub-12	20	Asymmetric	0.027581280183333334	0.02355352701666667
IBC_sub-12	20	Symmetric	0.020377224391666667	0.01474675405
IBC_sub-12	34	Asymmetric	0.034471416250000005	0.0245451985
IBC_sub-12	34	Symmetric	0.02505923208333333	0.018416327283333332
IBC_sub-12	40	Asymmetric	0.03861922946666666	0.02178816706666667
IBC_sub-12	40	Symmetric	0.026459555699999998	0.017391837391666668
IBC_sub-12	68	Asymmetric	0.037648683583333335	0.024366654416666664
IBC_sub-12	68	Symmetric	0.030141764333333335	0.021558852275
IBC_sub-13	10	Asymmetric	0.010276800114166667	0.015470580141666667
IBC_sub-13	10	Symmetric	0.02774452325	0.027881562225
IBC_sub-13	20	Asymmetric	0.023110567191666667	0.021857019108333334
IBC_sub-13	20	Symmetric	0.03982069916666667	0.0320265803225
IBC_sub-13	34	Asymmetric	0.03550923708333333	0.02954672075
IBC_sub-13	34	Symmetric	0.04531180408333333	0.03621196216666667
IBC_sub-13	40	Asymmetric	0.03696011333333333	0.02972292091666667
IBC_sub-13	40	Symmetric	0.05095580266666667	0.03298921391666667
IBC_sub-13	68	Asymmetric	0.029738522269999998	0.030973784416666667
IBC_sub-13	68	Symmetric	0.05598151308333333	0.04365251566666667
IBC_sub-14	10	Asymmetric	0.020274988666666667	0.018613198791666667
IBC_sub-14	10	Symmetric	0.02443303608333333	0.018518264108333335
IBC_sub-14	20	Asymmetric	0.029446393749999997	0.018481422230833332
IBC_sub-14	20	Symmetric	0.04207593416666666	0.020441745583333334
IBC_sub-14	34	Asymmetric	0.030814092666666668	0.023168126166666667
IBC_sub-14	34	Symmetric	0.04165904933333333	0.021613554466666667
IBC_sub-14	40	Asymmetric	0.034747741416666665	0.019260968783333332
IBC_sub-14	40	Symmetric	0.037112417333333335	0.018630071541666664
IBC_sub-14	68	Asymmetric	0.041276321666666664	0.02670797625
IBC_sub-14	68	Symmetric	0.04456761308333334	0.023521260933333333
IBC_sub-15	10	Asymmetric	0.013009206883333332	0.017444237933333332
IBC_sub-15	10	Symmetric	0.019729565425	0.020703197841666666
IBC_sub-15	20	Asymmetric	0.033476537	0.03270153241666667
IBC_sub-15	20	Symmetric	0.026261149641666665	0.023900883025
IBC_sub-15	34	Asymmetric	0.034743451833333334	0.03287154866666667
IBC_sub-15	34	Symmetric	0.029787942808333332	0.026240047875000002
IBC_sub-15	40	Asymmetric	0.03492816233333333	0.025013798416666667
IBC_sub-15	40	Symmetric	0.03142734245	0.024873527391666667
IBC_sub-15	68	Asymmetric	0.03606634475	0.0323907825
IBC_sub-15	68	Symmetric	0.034767069208333334	0.030856361333333332
MDTB_sub-02	10	Asymmetric	0.13034793858333335	0.046628903500000006
MDTB_sub-02	10	Symmetric	0.1112650025	0.04924885616666667
MDTB_sub-02	20	Asymmetric	0.12715516058333334	0.057137470249999996
MDTB_sub-02	20	Symmetric	0.1335365825	0.053137827916666665
MDTB_sub-02	34	Asymmetric	0.13830886941666667	0.06914329058333334
MDTB_sub-02	34	Symmetric	0.1405729425	0.0599712695
MDTB_sub-02	40	Asymmetric	0.09814512425	0.05635687864166666
MDTB_sub-02	40	Symmetric	0.14446197083333334	0.06280376991666667
MDTB_sub-02	68	Asymmetric	0.09796863833333334	0.04926327229166667
MDTB_sub-02	68	Symmetric	0.14583137383333333	0.06594169675
MDTB_sub-03	10	Asymmetric	0.11547555608333333	0.028823966450000002
MDTB_sub-03	10	Symmetric	0.12101158916666666	0.047737237025
MDTB_sub-03	20	Asymmetric	0.13790120858333335	0.045781288
MDTB_sub-03	20	Symmetric	0.14407483916666666	0.06172264984166667
MDTB_sub-03	34	Asymmetric	0.14112046625	0.0631902905
MDTB_sub-03	34	Symmetric	0.13017455841666667	0.07298987141666667
MDTB_sub-03	40	Asymmetric	0.19863086791666665	0.0671772395
MDTB_sub-03	40	Symmetric	0.13348665033333332	0.06937792808333333
MDTB_sub-03	68	Asymmetric	0.1707162475	0.06551201633333333
MDTB_sub-03	68	Symmetric	0.154200425	0.09046038825000001
MDTB_sub-04	10	Asymmetric	0.08913943366666667	0.036161226750000004
MDTB_sub-04	10	Symmetric	0.05615246133333333	0.03875997416666667
MDTB_sub-04	20	Asymmetric	0.19481159166666664	0.06631546716666667
MDTB_sub-04	20	Symmetric	0.07500784341666666	0.048089771249999996
MDTB_sub-04	34	Asymmetric	0.1465087025	0.05394884866666667
MDTB_sub-04	34	Symmetric	0.07901621316666667	0.05736263641666667
MDTB_sub-04	40	Asymmetric	0.137721345	0.05711092729166667
MDTB_sub-04	40	Symmetric	0.07710828733333333	0.0520116255
MDTB_sub-04	68	Asymmetric	0.13826284816666667	0.06059732809166666
MDTB_sub-04	68	Symmetric	0.07760187441666667	0.06324690325
MDTB_sub-06	10	Asymmetric	0.15052007041666668	0.04679465290583334
MDTB_sub-06	10	Symmetric	0.18544691666666666	0.06887239076666667
MDTB_sub-06	20	Asymmetric	0.10586090066666666	0.039005763416666665
MDTB_sub-06	20	Symmetric	0.19497216416666666	0.0711739105
MDTB_sub-06	34	Asymmetric	0.109483004	0.049386332166666665
MDTB_sub-06	34	Symmetric	0.19235289249999998	0.08148792658333333
MDTB_sub-06	40	Asymmetric	0.15366286583333333	0.05072582466666667
MDTB_sub-06	40	Symmetric	0.19192352916666666	0.07961660525
MDTB_sub-06	68	Asymmetric	0.18340042541666668	0.06362847841666666
MDTB_sub-06	68	Symmetric	0.19466504583333333	0.08005446316666666
MDTB_sub-08	10	Asymmetric	0.0911465	0.035886410858333335
MDTB_sub-08	10	Symmetric	0.13482480666666666	0.05756440575
MDTB_sub-08	20	Asymmetric	0.13152615633333334	0.057748119583333334
MDTB_sub-08	20	Symmetric	0.14400795416666667	0.06505985125000001
MDTB_sub-08	34	Asymmetric	0.13046540125	0.0588881388675
MDTB_sub-08	34	Symmetric	0.14633307966666667	0.07192112716666667
MDTB_sub-08	40	Asymmetric	0.13367679783333333	0.060060532916666666
MDTB_sub-08	40	Symmetric	0.14874457333333332	0.06606827916666667
MDTB_sub-08	68	Asymmetric	0.12892759475	0.06013995008333333
MDTB_sub-08	68	Symmetric	0.155309373	0.085437276
MDTB_sub-09	10	Asymmetric	0.13735237891666666	0.03783542255833333
MDTB_sub-09	10	Symmetric	0.08750230941666666	0.02651344725
MDTB_sub-09	20	Asymmetric	0.15846171666666667	0.05669614491666666
MDTB_sub-09	20	Symmetric	0.11416019091666667	0.03666852840833333
MDTB_sub-09	34	Asymmetric	0.12831070691666666	0.04826110375
MDTB_sub-09	34	Symmetric	0.120616895	0.04544741683333334
MDTB_sub-09	40	Asymmetric	0.1464129475	0.04388409076666667
MDTB_sub-09	40	Symmetric	0.12596304883333334	0.046670044916666674
MDTB_sub-09	68	Asymmetric	0.19372955083333332	0.08935865850000001
MDTB_sub-09	68	Symmetric	0.12504585508333332	0.05627074908333333
MDTB_sub-10	10	Asymmetric	0.11372492808333334	0.04208117198
MDTB_sub-10	10	Symmetric	0.11806452758333334	0.05915969115833333
MDTB_sub-10	20	Asymmetric	0.09607077758333334	0.047751948833333335
MDTB_sub-10	20	Symmetric	0.10721424291666666	0.057282732499999996
MDTB_sub-10	34	Asymmetric	0.10765305800000001	0.054006681083333334
MDTB_sub-10	34	Symmetric	0.09858227733333334	0.05917217466666667
MDTB_sub-10	40	Asymmetric	0.1346045	0.052393783270833334
MDTB_sub-10	40	Symmetric	0.10149883108333334	0.057972647583333335
MDTB_sub-10	68	Asymmetric	0.13806939625	0.0708908085
MDTB_sub-10	68	Symmetric	0.10381621533333334	0.05731320583333333
MDTB_sub-12	10	Asymmetric	0.17338901608333335	0.043903931666666667
MDTB_sub-12	10	Symmetric	0.135961923	0.045528317525
MDTB_sub-12	20	Asymmetric	0.16850161833333333	0.05658721208333333
MDTB_sub-12	20	Symmetric	0.1496701875	0.05407312558333333
MDTB_sub-12	34	Asymmetric	0.20510797441666664	0.08148679195833333
MDTB_sub-12	34	Symmetric	0.15370038041666667	0.06305012208333334
MDTB_sub-12	40	Asymmetric	0.15022938391666665	0.06449761333333333
MDTB_sub-12	40	Symmetric	0.1512927875	0.05899847
MDTB_sub-12	68	Asymmetric	0.1780536455	0.06930638358333334
MDTB_sub-12	68	Symmetric	0.16119340499999998	0.06989652891666666
MDTB_sub-14	10	Asymmetric	0.09281356908333332	0.04171384094166666
MDTB_sub-14	10	Symmetric	0.13080237166666667	0.043039000651666666
MDTB_sub-14	20	Asymmetric	0.12721477166666667	0.04573642105
MDTB_sub-14	20	Symmetric	0.14448332416666668	0.057629385916666664
MDTB_sub-14	34	Asymmetric	0.09647260808333334	0.051502498400000006
MDTB_sub-14	34	Symmetric	0.14316526583333333	0.0712955795
MDTB_sub-14	40	Asymmetric	0.13294717216666666	0.04985732491666667
MDTB_sub-14	40	Symmetric	0.14978175000000002	0.07228790466666667
MDTB_sub-14	68	Asymmetric	0.175983546	0.08875056433333334
MDTB_sub-14	68	Symmetric	0.14884793166666666	0.079282374
MDTB_sub-15	10	Asymmetric	0.13437307916666666	0.05344514933333333
MDTB_sub-15	10	Symmetric	0.0858423365	0.03603780633333333
MDTB_sub-15	20	Asymmetric	0.1322398425	0.036946727374999995
MDTB_sub-15	20	Symmetric	0.10862403733333333	0.04523393358333333
MDTB_sub-15	34	Asymmetric	0.19659663166666666	0.07784941458333333
MDTB_sub-15	34	Symmetric	0.11087697208333334	0.05378984441666667
MDTB_sub-15	40	Asymmetric	0.13693784833333333	0.05107382039166666
MDTB_sub-15	40	Symmetric	0.11459716216666667	0.051344117
MDTB_sub-15	68	Asymmetric	0.13629510416666665	0.04607833775833334
MDTB_sub-15	68	Symmetric	0.12119654741666668	0.06542864025
MDTB_sub-17	10	Asymmetric	0.15046667041666667	0.04929612775
MDTB_sub-17	10	Symmetric	0.07499144008333333	0.016357698491666666
MDTB_sub-17	20	Asymmetric	0.10606196525	0.04238128535
MDTB_sub-17	20	Symmetric	0.07673189375	0.019770189116666666
MDTB_sub-17	34	Asymmetric	0.14811618033333332	0.07641090766666667
MDTB_sub-17	34	Symmetric	0.08266627441666667	0.018463857041666667
MDTB_sub-17	40	Asymmetric	0.12182079999999999	0.057322171750000005
MDTB_sub-17	40	Symmetric	0.08504986558333333	0.021781061089166665
MDTB_sub-17	68	Asymmetric	0.1705758361666667	0.07037664916666667
MDTB_sub-17	68	Symmetric	0.092936513	0.026736748791666667
MDTB_sub-18	10	Asymmetric	0.10756793916666667	0.03363355320833333
MDTB_sub-18	10	Symmetric	0.10289773083333333	0.03990866588333333
MDTB_sub-18	20	Asymmetric	0.1713040695	0.0520104495
MDTB_sub-18	20	Symmetric	0.12023140583333332	0.047835878916666665
MDTB_sub-18	34	Asymmetric	0.1663418325	0.06994909475
MDTB_sub-18	34	Symmetric	0.12013846591666666	0.05982481583333333
MDTB_sub-18	40	Asymmetric	0.17866391625	0.06930288541666667
MDTB_sub-18	40	Symmetric	0.12110554	0.05695686966666667
MDTB_sub-18	68	Asymmetric	0.13972853916666667	0.062048389749999995
MDTB_sub-18	68	Symmetric	0.12703413783333334	0.06739752475
MDTB_sub-19	10	Asymmetric	0.08473964166666666	0.030907355691666666
MDTB_sub-19	10	Symmetric	0.07707143366666667	0.031167752883333334
MDTB_sub-19	20	Asymmetric	0.10591751633333334	0.03380814720833333
MDTB_sub-19	20	Symmetric	0.08536809000000001	0.03962612916666667
MDTB_sub-19	34	Asymmetric	0.14318428133333333	0.07063773766666666
MDTB_sub-19	34	Symmetric	0.09248917333333334	0.0527058545
MDTB_sub-19	40	Asymmetric	0.09173252358333334	0.04337242791666667
MDTB_sub-19	40	Symmetric	0.09479075091666667	0.04864857516666667
MDTB_sub-19	68	Asymmetric	0.178179245	0.084821771
MDTB_sub-19	68	Symmetric	0.09551318816666667	0.05657315566666667
MDTB_sub-20	10	Asymmetric	0.14980951174999999	0.058118232416666665
MDTB_sub-20	10	Symmetric	0.10475793291666667	0.022787696354999998
MDTB_sub-20	20	Asymmetric	0.15965035883333334	0.0652261675
MDTB_sub-20	20	Symmetric	0.11841184791666666	0.028601110841666666
MDTB_sub-20	34	Asymmetric	0.139309355	0.048318221833333334
MDTB_sub-20	34	Symmetric	0.1121046	0.03718175980833333
MDTB_sub-20	40	Asymmetric	0.2097745291666667	0.080386468
MDTB_sub-20	40	Symmetric	0.11398740783333333	0.032068499083333334
MDTB_sub-20	68	Asymmetric	0.15286077166666667	0.06755329266666667
MDTB_sub-20	68	Symmetric	0.11745273833333332	0.03900356475
MDTB_sub-21	10	Asymmetric	0.1265502835	0.028788309763333336
MDTB_sub-21	10	Symmetric	0.05260512375	0.011808790044166665
MDTB_sub-21	20	Asymmetric	0.10990684241666666	0.045744208833333334
MDTB_sub-21	20	Symmetric	0.05094067608333333	0.019220976608333332
MDTB_sub-21	34	Asymmetric	0.16386910000000002	0.05977839916666666
MDTB_sub-21	34	Symmetric	0.05874188791666667	0.025918424883333336
MDTB_sub-21	40	Asymmetric	0.15455724950000002	0.06885810775
MDTB_sub-21	40	Symmetric	0.05744554833333334	0.02345493909166667
MDTB_sub-21	68	Asymmetric	0.11371068083333334	0.04881900633333333
MDTB_sub-21	68	Symmetric	0.06543023283333334	0.029080773625
MDTB_sub-22	10	Asymmetric	0.13691044291666668	0.04547174821916666
MDTB_sub-22	10	Symmetric	0.2550483258333333	0.08405539725
MDTB_sub-22	20	Asymmetric	0.134541447	0.045483470500000005
MDTB_sub-22	20	Symmetric	0.27052392166666667	0.09453111741666666
MDTB_sub-22	34	Asymmetric	0.10671792533333334	0.04618669941666667
MDTB_sub-22	34	Symmetric	0.2697249858333333	0.11773263458333333
MDTB_sub-22	40	Asymmetric	0.1491935495	0.059470654000000005
MDTB_sub-22	40	Symmetric	0.26821771916666665	0.10907234141666666
MDTB_sub-22	68	Asymmetric	0.17320365783333336	0.08303550916666667
MDTB_sub-22	68	Symmetric	0.27130615666666663	0.12859137158333334
MDTB_sub-24	10	Asymmetric	0.11825099425	0.03658978436666666
MDTB_sub-24	10	Symmetric	0.06189655708333333	0.035053805
MDTB_sub-24	20	Asymmetric	0.11074431375	0.0458924182
MDTB_sub-24	20	Symmetric	0.06799798233333333	0.03850210366666667
MDTB_sub-24	34	Asymmetric	0.15412737891666667	0.06624997264166667
MDTB_sub-24	34	Symmetric	0.072650399	0.04604292133333334
MDTB_sub-24	40	Asymmetric	0.16741686583333334	0.07142432475
MDTB_sub-24	40	Symmetric	0.0707584465	0.04455059604166667
MDTB_sub-24	68	Asymmetric	0.12422283508333333	0.06654715625
MDTB_sub-24	68	Symmetric	0.080360362325	0.046718213925
MDTB_sub-25	10	Asymmetric	0.15180013583333332	0.04526549683916667
MDTB_sub-25	10	Symmetric	0.13294814833333332	0.05142477833333334
MDTB_sub-25	20	Asymmetric	0.15920179283333333	0.051732213
MDTB_sub-25	20	Symmetric	0.14894115333333333	0.06784597825
MDTB_sub-25	34	Asymmetric	0.12433709316666668	0.05810017158333333
MDTB_sub-25	34	Symmetric	0.151405245	0.08044454275
MDTB_sub-25	40	Asymmetric	0.14376162333333334	0.05911561541666666
MDTB_sub-25	40	Symmetric	0.15792716166666668	0.07264666091666666
MDTB_sub-25	68	Asymmetric	0.16216004250000002	0.05546270825
MDTB_sub-25	68	Symmetric	0.1612517	0.09117207466666666
MDTB_sub-26	10	Asymmetric	0.094548872	0.04900687793333333
MDTB_sub-26	10	Symmetric	0.1817803625	0.062065082249999994
MDTB_sub-26	20	Asymmetric	0.10366935625	0.03824070932083334
MDTB_sub-26	20	Symmetric	0.19895879333333333	0.07743771266666667
MDTB_sub-26	34	Asymmetric	0.09340523575	0.049404200833333335
MDTB_sub-26	34	Symmetric	0.19996468916666665	0.08320789716666667
MDTB_sub-26	40	Asymmetric	0.12934729908333334	0.05792310491666667
MDTB_sub-26	40	Symmetric	0.20004052916666668	0.08317318191666666
MDTB_sub-26	68	Asymmetric	0.12111777691666666	0.054021926666666664
MDTB_sub-26	68	Symmetric	0.20615069500000002	0.0920758675
MDTB_sub-27	10	Asymmetric	0.16056461883333334	0.054353673125
MDTB_sub-27	10	Symmetric	0.10986529591666666	0.03714711825
MDTB_sub-27	20	Asymmetric	0.20926562341666666	0.07236885116666668
MDTB_sub-27	20	Symmetric	0.13755488291666665	0.04325669808333333
MDTB_sub-27	34	Asymmetric	0.19434634208333335	0.07826803624999999
MDTB_sub-27	34	Symmetric	0.13118418666666667	0.04864285808333333
MDTB_sub-27	40	Asymmetric	0.14002752141666666	0.05283389429166666
MDTB_sub-27	40	Symmetric	0.13344219300000001	0.04802173166666667
MDTB_sub-27	68	Asymmetric	0.20543717416666665	0.08188972766666668
MDTB_sub-27	68	Symmetric	0.14135790583333332	0.04960343825
MDTB_sub-28	10	Asymmetric	0.15608070458333334	0.0637839645
MDTB_sub-28	10	Symmetric	0.07423456841666666	0.03177586821083333
MDTB_sub-28	20	Asymmetric	0.14308960625	0.05598877245
MDTB_sub-28	20	Symmetric	0.09424393958333332	0.0430723045
MDTB_sub-28	34	Asymmetric	0.10981829558333334	0.06440133335833333
MDTB_sub-28	34	Symmetric	0.09179764283333332	0.05043500433333333
MDTB_sub-28	40	Asymmetric	0.16475329466666666	0.06213238033333333
MDTB_sub-28	40	Symmetric	0.09669503433333333	0.04969499116666667
MDTB_sub-28	68	Asymmetric	0.11503417225	0.06001072703333333
MDTB_sub-28	68	Symmetric	0.10280636241666667	0.061779649416666665
MDTB_sub-29	10	Asymmetric	0.09945365091666668	0.023512978004166667
MDTB_sub-29	10	Symmetric	0.11384704916666666	0.030573801933333335
MDTB_sub-29	20	Asymmetric	0.14400528716666666	0.052324216625
MDTB_sub-29	20	Symmetric	0.13319452208333335	0.039615376148833335
MDTB_sub-29	34	Asymmetric	0.18572618	0.07702326033333333
MDTB_sub-29	34	Symmetric	0.13015142833333335	0.0465003926725
MDTB_sub-29	40	Asymmetric	0.11451816199999999	0.04701586733333333
MDTB_sub-29	40	Symmetric	0.1348373565	0.04475136605
MDTB_sub-29	68	Asymmetric	0.16040726624999999	0.08227003525
MDTB_sub-29	68	Symmetric	0.13556438083333333	0.047825979666666664
MDTB_sub-30	10	Asymmetric	0.12254211833333334	0.0486630525
MDTB_sub-30	10	Symmetric	0.21873850833333333	0.06453279524166666
MDTB_sub-30	20	Asymmetric	0.16108238716666667	0.0587196845
MDTB_sub-30	20	Symmetric	0.2404354925	0.08278533533333333
MDTB_sub-30	34	Asymmetric	0.13175160975	0.07099435170833333
MDTB_sub-30	34	Symmetric	0.23945238	0.1085335575
MDTB_sub-30	40	Asymmetric	0.10843502708333334	0.050343323833333335
MDTB_sub-30	40	Symmetric	0.25170340333333335	0.09068080633333332
MDTB_sub-30	68	Asymmetric	0.15336241125	0.06984531158333333
MDTB_sub-30	68	Symmetric	0.26136355083333335	0.1147194815
MDTB_sub-31	10	Asymmetric	0.12413622033333334	0.04578075927083333
MDTB_sub-31	10	Symmetric	0.05415081	0.011378829066666667
MDTB_sub-31	20	Asymmetric	0.15765673033333336	0.05291165411666667
MDTB_sub-31	20	Symmetric	0.05981497175	0.0169473288
MDTB_sub-31	34	Asymmetric	0.18046891750000002	0.08056579708333333
MDTB_sub-31	34	Symmetric	0.06902383016666667	0.02742167568333333
MDTB_sub-31	40	Asymmetric	0.18912072166666669	0.07066294066666666
MDTB_sub-31	40	Symmetric	0.07640705541666666	0.026296753833333335
MDTB_sub-31	68	Asymmetric	0.14507946666666666	0.053139154833333334
MDTB_sub-31	68	Symmetric	0.09052923533333333	0.031000134989166667
Nishimoto_sub-01	10	Asymmetric	0.020770543686666667	0.026332386941666664
Nishimoto_sub-01	10	Symmetric	0.04544755383333333	0.029232804333333334
Nishimoto_sub-01	20	Asymmetric	0.019263403093333336	0.023028732316666665
Nishimoto_sub-01	20	Symmetric	0.05337056858333333	0.037019474249999997
Nishimoto_sub-01	34	Asymmetric	0.044501537	0.03332731208333333
Nishimoto_sub-01	34	Symmetric	0.06471991366666667	0.03726705291666666
Nishimoto_sub-01	40	Asymmetric	0.03370022975	0.026499200375
Nishimoto_sub-01	40	Symmetric	0.06448943733333333	0.036104868166666665
Nishimoto_sub-01	68	Asymmetric	0.060323225833333334	0.036956328249999996
Nishimoto_sub-01	68	Symmetric	0.07724063933333333	0.04311297075
Nishimoto_sub-02	10	Asymmetric	0.034814272083333334	0.030133759750000003
Nishimoto_sub-02	10	Symmetric	0.043251748666666666	0.024857696125
Nishimoto_sub-02	20	Asymmetric	0.059738698166666666	0.031847979916666665
Nishimoto_sub-02	20	Symmetric	0.04811466825	0.030273349833333334
Nishimoto_sub-02	34	Asymmetric	0.05769719091666667	0.032792195249999996
Nishimoto_sub-02	34	Symmetric	0.05922205233333333	0.03253512708333333
Nishimoto_sub-02	40	Asymmetric	0.06840318283333334	0.033850314666666666
Nishimoto_sub-02	40	Symmetric	0.06045261533333334	0.031905663333333334
Nishimoto_sub-02	68	Asymmetric	0.06124604241666667	0.04281983275
Nishimoto_sub-02	68	Symmetric	0.06764664716666667	0.03789595166666667
Nishimoto_sub-03	10	Asymmetric	0.02432430634633333	0.024986677508333333
Nishimoto_sub-03	10	Symmetric	0.024771921525	0.033900341175
Nishimoto_sub-03	20	Asymmetric	0.06205743808333333	0.03643315108333333
Nishimoto_sub-03	20	Symmetric	0.030691546083333337	0.03798245404166667
Nishimoto_sub-03	34	Asymmetric	0.05836321133333333	0.034652445058333335
Nishimoto_sub-03	34	Symmetric	0.04946110841666667	0.03918169775
Nishimoto_sub-03	40	Asymmetric	0.07361719666666666	0.03832722783333333
Nishimoto_sub-03	40	Symmetric	0.04763200541666667	0.03813325414166666
Nishimoto_sub-03	68	Asymmetric	0.055805013666666674	0.03121931525
Nishimoto_sub-03	68	Symmetric	0.05748281883333333	0.04301500866666667
Nishimoto_sub-04	10	Asymmetric	0.042801585583333336	0.025177000333333335
Nishimoto_sub-04	10	Symmetric	0.017433492008333332	0.02973345266666667
Nishimoto_sub-04	20	Asymmetric	0.05772220216666666	0.0305315385
Nishimoto_sub-04	20	Symmetric	0.024696263666666666	0.03563343375
Nishimoto_sub-04	34	Asymmetric	0.05668250358333333	0.034562610083333334
Nishimoto_sub-04	34	Symmetric	0.034520721166666664	0.03879643675
Nishimoto_sub-04	40	Asymmetric	0.06759703808333334	0.03552674891666666
Nishimoto_sub-04	40	Symmetric	0.03759414416666667	0.038134256666666665
Nishimoto_sub-04	68	Asymmetric	0.07231789633333334	0.04186675916666666
Nishimoto_sub-04	68	Symmetric	0.038967924583333334	0.045135209333333336
Nishimoto_sub-05	10	Asymmetric	0.03992217925	0.03297829254166667
Nishimoto_sub-05	10	Symmetric	-0.0024347527916666668	0.016553989266666666
Nishimoto_sub-05	20	Asymmetric	0.04427693833333333	0.03342346375
Nishimoto_sub-05	20	Symmetric	0.009867761375	0.017209792633333335
Nishimoto_sub-05	34	Asymmetric	0.04444838	0.03354885416666666
Nishimoto_sub-05	34	Symmetric	0.020824723475	0.021568505641666666
Nishimoto_sub-05	40	Asymmetric	0.04607094108333334	0.03615084116666666
Nishimoto_sub-05	40	Symmetric	0.022668056416666665	0.01851526325
Nishimoto_sub-05	68	Asymmetric	0.07033273450000001	0.04633234325
Nishimoto_sub-05	68	Symmetric	0.0286228535	0.026726862916666667
Nishimoto_sub-06	10	Asymmetric	0.03724950591666667	0.025690215208333336
Nishimoto_sub-06	10	Symmetric	0.029209285958333334	0.022596388816666663
Nishimoto_sub-06	20	Asymmetric	0.036559054083333334	0.035082297916666665
Nishimoto_sub-06	20	Symmetric	0.04564909083333333	0.031243551791666668
Nishimoto_sub-06	34	Asymmetric	0.05394279866666666	0.038364772916666665
Nishimoto_sub-06	34	Symmetric	0.05321279225	0.035843496583333335
Nishimoto_sub-06	40	Asymmetric	0.04869580933333333	0.035706216416666665
Nishimoto_sub-06	40	Symmetric	0.04993944575	0.03261003716666667
Nishimoto_sub-06	68	Asymmetric	0.0701093595	0.04333857075
Nishimoto_sub-06	68	Symmetric	0.06145793683333333	0.042854034333333325
Pontine_sub-01	10	Asymmetric	0.08559030946666667	0.04762247415
Pontine_sub-01	10	Symmetric	0.05796355535833333	0.03669237353333333
Pontine_sub-01	20	Asymmetric	0.08833197116666668	0.06463225083333334
Pontine_sub-01	20	Symmetric	0.10678815808333332	0.049384160308333334
Pontine_sub-01	34	Asymmetric	0.11662376616666666	0.05834736295
Pontine_sub-01	34	Symmetric	0.11136931783333333	0.06519973658333333
Pontine_sub-01	40	Asymmetric	0.12934898308333334	0.085230981
